word,sentence,sense,llm_annotation
ಮತ,"೧೯೮೯ರಲ್ಲಿ ನಡೆದ ವಿಧಾನಸಭಾ ಚುನಾವಣೆಯಲ್ಲಿ ಕಾಂಗ್ರೆಸ್‌ನ ವೀರಭದ್ರಯ್ಯ ೩೫,೬೮೪ ಮತ (ಶೇ.೩೭.೮೪) ಪಡೆದು ಆಯ್ಕೆ ಆಗಿದ್ದರು.",1,1
ಮತ,"ತಾಲೂಕಿನ ಬೆಳ್ಳೂರು ಕ್ರಾಸ್‌ ಸಮೀಪ ಖಾಸಗಿ ಹೋಟೆಲ್‌ನಲ್ಲಿ ಬುಧವಾರ ಕಾರ್ಯಕರ್ತರನ್ನು ಭೇಟಿ ಮಾಡಿದ ಬಳಿಕ ಸುದ್ದಿಗಾರರೊಂದಿಗೆ ಮಾತನಾಡಿ,ರಾಜ್ಯಸಭಾ ಚುನಾವಣೆಯಲ್ಲಿ ಮತ ಮಾರಿಕೊಂಡ ಬಂಡಾಯ ಶಾಸಕರು ಈಗಾಗಲೇ ಸಂಕಷ್ಟದ ಸ್ಥಿತಿಯಲ್ಲಿದ್ದಾರೆ.",1,1
ಮತ,ಬೆಂಗಳೂರು: ಗುಂಡ್ಲುಪೇಟೆ ಕ್ಷೇತ್ರದ ಉಪಚುನಾವಣೆ ಪ್ರಚಾರದ ಸಂದರ್ಭದಲ್ಲಿ ಬಿಜೆಪಿ ಅಭ್ಯರ್ಥಿಗೆ ಮತ ಹಾಕುವಂತೆ ತಾಲೂಕಿನ ಭೀಮನಬೀಡು ಗ್ರಾಮದ ಮತದಾರರಿಂದ ಆಣೆ ಪ್ರಮಾಣ ಮಾಡಿಸಿಕೊಂಡಿರುವ ಬಿಜೆಪಿ ರಾಜ್ಯಾಧ್ಯಕ್ಷ ಬಿ.ಎಸ್.,1,1
ಮತ,‘ಚುನಾವಣೆಯಲ್ಲಿ ಮತ ಹಾಕುವುದು ಮತದಾರರ ಖುಷಿ.,1,1
ಮತ,ನಾಳೆ ಮೈಸೂರು ಮಹಾನಗರ ಪಾಲಿಕೆಯ ಮತ ಎಣಿಕೆ ಹಿನ್ನೆಲೆಯಲ್ಲಿ ಗಜಪಡೆ ಸ್ವಾಗತವನ್ನು…,1,1
ಮತ,"ಪುರುಷರೇ ಹೆಚ್ಚು: ಜಿಲ್ಲೆಯಲ್ಲಿ 8,24,774 ಪುರುಷ ಮತದಾರರಿದ್ದು, ಅವರಲ್ಲಿ 6,36,820 ಮಂದಿ ಮತ ಹಾಕಿದ್ದಾರೆ.",1,1
ಮತ,ಕರ್ನಾಟಕ ವಿಧಾನಸಭಾ ಚುನಾವಣೆ ಮತ ಎಣಿಕೆ ಕಾರ್ಯ ಮುಂದುವರೆದಿದೆ.,1,1
ಮತ,‘ಕ್ಷೇತ್ರದ ಅಭಿವೃದ್ಧಿಗಾಗಿ ಜನರು ಮತ ನೀಡಬೇಕು’,1,1
ಮತ,"೧೯೯೪ರಲ್ಲಿ ಚನ್ನಿಗಪ್ಪ ಜನತಾದಳದಿಂದ ೩೫,೬೭೨ (ಶೇ.೩೩.೫೬) ಮತ ಗಳಿಸಿ ಗೆಲುವು ಸಾಧಿಸಿದ್ದರು.",1,1
ಮತ,"ಬಿಜೆಪಿ ಮತ್ತು ಎಂಈಎಸ್‍ನ ಒಡಕಿನ ಲಾಭ ಪಡೆದು ಎರಡು ಭಾರಿ ಗೆಲವು ಸಾಧಿಸಿದ್ದ ಪಿರೋಜ್ ಸೇಠಗೆ 61,793 ಮತ ಪಡೆಯುವಲ್ಲಿ ಮಾತ್ರ ಯಶಸ್ವಿಯಾಗಿದ್ದು ಬಿಜೆಪಿ ಮನಿಸಲು ವಿಫಲರಾಗಿದ್ದಾರೆ.",1,1
ಮತ,ರಫಿ ಈ ಜನಮತದಲ್ಲಿ ೭೦% ರಷ್ಟು ಮತ ಪಡೆದರು.,1,1
ಮತ,"ಅವಳಿ ಜಿಲ್ಲೆಯ ಸ್ಥಳೀಯ ಸಂಸ್ಥೆಗಳಿಂದ ವಿಧಾನ ಪರಿಷತ್ತಿಗೆ ನಡೆದ ಉಪ ಚುನಾವಣೆಯಲ್ಲಿ ಸಹೋದರ ಸುನೀಲಗೌಡ ಬಿ.ಪಾಟೀಲ ಮಂಗಳವಾರ ಗೆಲುವು ಸಾಧಿಸಿದ ಬಳಿಕ, ಮತ ಎಣಿಕೆ ಕೇಂದ್ರಕ್ಕೆ ಭೇಟಿ ನೀಡಿದ ಎಂ.ಬಿ.ಪಾಟೀಲ ಪತ್ರಕರ್ತರೊಂದಿಗೆ ಮಾತನಾಡಿದರು.",1,1
ಮತ,ಮತ ಮತ್ತು ತತ್ತ್ವಶಾಸ್ತ್ರಗಳಲ್ಲಿ[ಬದಲಾಯಿಸಿ],2,2
ಮತ,"ಕಾಂಗ್ರೆಸ್ಗೆ ಕನಕ ಗುರುಪೀಠದ ನಿರಂಜನಾನಂದ ಸ್ವಾಮೀಜಿಗಳ ಬೆಂಬಲವಿದೆ, ಕುರುಬ ಸಮುದಾಯದ ಪ್ರಮುಖ ಮಠಾಧೀಶರಾಗಿರುವ ಸ್ವಾಮೀಜಿ ಇತ್ತೀಚೆಗೆ ಎಐಸಿಸಿ ಅಧ್ಯಕ್ಷ ರಾಹುಲ್ ಗಾಂಧಿ ಅವರನ್ನು ಭೇಟಿ ಮಾಡಿದ್ದರು.ಸಿದ್ದರಾಮಯ್ಯ ಅವರಿಗೆ ತಮ್ಮ ಮತ ನೀಡುವಂತೆ ತಮ್ಮ ಕುರುಬ ಸಮುದಾಯಕ್ಕೆ ಬಹಿರಂಗವಾಗಿ ಆಗ್ರಹಿಸಿದ್ದಾರೆ.",1,1
ಮತ,ನೀನೂ ಮತ ಹಾಕಲು ಹೋಗುತ್ತೀಯಲ್ಲ..??,1,1
ಮತ,"ಎಲ್ಲೆಲ್ಲಿ ಇಂತಹ ಲೋಪವಾಗಿದೆಯೋ ಅಲ್ಲಿ, ನೈಜ ಮತದಾನದ ವೇಳೆ ವಿವಿಪ್ಯಾಟ್‌ಗಳಲ್ಲಿ ಮುದ್ರಿತವಾದ ಸ್ಲಿಪ್‌ಗಳನ್ನು ಬಳಸಿ ಮತ ಎಣಿಕೆ ನಡೆಸುವುದು ಕಡ್ಡಾಯ ಎಂದು ಆಯೋಗ ಸ್ಪಷ್ಟ ಸೂಚನೆ ನೀಡಿದೆ.",1,1
ಮತ,ಬೂತ್ ಅಲ್ಲಿ ಪರ್ಮಿಶನ್ ಕೊಟ್ಟಿದ್ರೆ ನಾನು ಮತ ಹಾಕ್ತ ಇರೋದನ್ನ ಫೋಟೋ ತೆಗಿಸ್ಕೊಂಡು ಬರ್ತಿದ್ದೆ.,1,1
ಮತ,"ಅಂದರೆ, ನಮಗೆ ಇನ್ನು ಬೇಕಾದುದು ಆ ಮತ ಈ ಮತ ಅಲ್ಲ; ಮನುಜಮತ.",2,2
ಮತ,ಪ್ರತಿ ಮತಕ್ಷೇತ್ರದಿಂದ 24 ಮಂದಿಯನ್ನು ಭದ್ರತಾ ಕೊಠಡಿಯಿಂದ ಮತ ಎಣಿಕೆ ಕೇಂದ್ರಕ್ಕೆ ಇವಿಎಂಗಳನ್ನು ಸಾಗಿಸಲು ನಿಯೋಜಿಸಲಾಗಿರುತ್ತದೆ ಎಂದು ಅವರು ವಿವರಿಸಿದರು.,1,1
ಮತ,ನೀರಾವರಿ ಯೋಜನೆಗಳಿಗೆ ಚಾಲನೆ ನೀಡಲು ಜೆಡಿಎಸ್​ಗೆ ಮತ ನೀಡಿ: ಹೆಚ್​ಡಿಕೆ,1,1
ಮತ,"ಯಾರಿಗೆ ಮತ ಹಾಕಬೇಕು ಎಂಬ ಗೊಂದಲ ಮತ್ತು ಪ್ರಶ್ನೆ ಜನರಲ್ಲಿ ಮೂಡಿದೆ ಎನ್ನುವ ಹಿರೇಮಠ, ಭ್ರಷ್ಟರ ಸಂಖ್ಯೆ ಹೆಚ್ಚಿದ್ದರೂ ಎಲ್ಲ ರಾಜಕೀಯ ಪಕ್ಷಗಳಲ್ಲಿ ಶುದ್ಧಹಸ್ತರು ಇದ್ದಾರೆ ಎನ್ನುತ್ತಾರೆ.",1,1
ಮತ,ಹಾಲಿ ಮುಖ್ಯಮಂತ್ರಿ ವೀರಭದ್ರಸಿಂಗ್ ಮತ್ತು ಮಾಜಿ ಮುಖ್ಯಮಂತ್ರಿ ಪ್ರೇಮಕುಮಾರ್ ಧುಮಾಲ್ ಸೇರಿದಂತೆ 337 ಅಭ್ಯರ್ಥಿಗಳ ರಾಜಕೀಯ ಭವಿಷ್ಯ ಮತ ಪೆಟ್ಟಿಗೆ ಸೇರಿವೆ.,1,1
ಮತ,"ಕಾಂಗ್ರೆಸ್‌ ಸಿ ವೀರಭದ್ರಯ್ಯ ೩೨,೮೫೨ ಮತ ಪಡೆದು ಸೋಲನ್ನು ಅನುಭವಿಸಿದ್ದರು.",1,1
ಮತ,ಅದರಂತೆ ಉಪರಾಷ್ಟ್ರಪತಿಯವರಿಗೆ ಮತ ಹಾಕುತ್ತೇವೆ.,1,1
ಮತ,ಜೆಡಿಎಸ್​ಗೆ ಮತ ನೀಡಲು ಕೆ.ಟಿ.ಶ್ರೀಕಂಠೇಗೌಡ ಮನವಿ,1,1
ಮತ,"ಮುಸ್ಲಿಂ ಪ್ರಾಬಲ್ಯವಿರುವ ಹೈದರಾಬಾದಿನ ಸಂಸದರಾಗಿರುವ ಓವೈಸಿ, ಮುಸ್ಲಿಮರು ಮುಸ್ಲಿಮರಿಗಷ್ಟೇ ಮತ ಹಾಕಿ.",1,1
ಮತ,ಯುರೋಪಿಯನ್‌ ಸಂಸತ್ತಿನ ಎಲ್ಲಾ ಸದಸ್ಯರು ಕಾನೂನು ತಿದ್ದುಪಡಿಗೆ ಅವಿರೋಧವಾಗಿ ಮತ ಚಲಾಯಿಸಿದ್ದಾರೆ.ಮೊಬೈಲ್‌ಗೆ ಯಾವ ರೀತಿಯ ಚಾರ್ಜರ್‌ನ್ನು ಅಭಿವೃದ್ಧಿ ಪಡಿಸಬೇಕು ಎಂಬುದನ್ನು ಯುರೋಪಿಯನ್ ಕಮಿಷನ್ ಅಂತಿಮಗೊಳಿಸಲಿದ್ದು ಇದರಂತೆ ಕಂಪೆನಿಗಳು ಚಾರ್ಜರ್‌ ರೂಪಿಸಬೇಕು ಎಂದು ಯುರೋಪಿಯನ್‌ ಸಂಸತ್ತು ತಿಳಿಸಿದೆ.,1,1
ಮತ,ವಿಧಾನಸಭಾ ಚುನಾವಣೆ : ಕ್ಷೇತ್ರಗಳತ್ತ ಹೊರಟ ಮತ ಯಂತ್ರಗಳು » Kannadanet.com,1,1
ಮತ,"ಚುನಾವಣೆಯಿಂದ ಚುನಾವಣೆಗೆ ಬಿಜೆಪಿ ಶೇಕಡಾವಾರು ಮತ ಗಳಿಕೆಯನ್ನು ಹೆಚ್ಚಿಸಿಕೊಳ್ಳುತ್ತಾ ಬಂದು, 2013ರಲ್ಲಿ ‘ಠುಸ್’ ಆಯಿತು.",1,1
ಮತ,ಜನರು ದೈನಂದಿನ ಜೀವನ ನಡೆಸಲು ದುಸ್ಸಾಹಸ ಪಡುತ್ತಿರುವಾಗ ಮತ ಕೇಳಲು ಹೋದರೆ ಮುಖಕ್ಕೆ ಮಂಗಳಾರತಿ ಮಾಡಬಹುದೆಂಬ ಭೀತಿ ಕಾಡುತ್ತಿದೆ.,1,1
ಮತ,ಮುಂದಿನ ವಿಧಾನ ಸಭೆ ಚುನಾವಣೆಯಲ್ಲಿ ಮೇಟಿ ರಾಸಲೀಲೆ ಪ್ರಕರಣದಿಂದ ಜನರ ಮದ್ಯೆ ನಿಂತು ಹೇಗೆ ಮತ ಕೇಳುವುದು ಎಂಬ ಭಾವನೆ ಕಾಂಗ್ರೆಸ್ ನಾಯಕರಲ್ಲಿ ಉಂಟಾಗಿದೆ.,1,1
ಮತ,ಆದರೆ 18% ಮತದಾರರು ತಾವು ಯಾವ ಪಕ್ಷಕ್ಕೆ ಮತ ಚಲಾಯಿಸಿದ್ದೇವೆ ಎಂದು ಹೇಳುವುದಿಲ್ಲ ಎಂದಿದ್ದಾರೆ.,1,2
ಮತ,ಮದುವೆ ಆಹ್ವಾನ ಪತ್ರಿಕೆಯಲ್ಲಿ ನರೇಂದ್ರ ಮೋದಿಗೆ ಮತ ನೀಡುವಂತೆ ಮನವಿ…!,1,2
ಮತ,"ಬೆಂಗಳೂರು,ಜು.17-ರಾಷ್ಟ್ರಪತಿ ಆಯ್ಕೆಗೆ ಇಂದು ನಡೆದ ಚುನಾವಣೆಯಲ್ಲಿ ರಾಜ್ಯದ ಶಾಸಕರು ವಿಧಾನಸೌಧದ ಮೊದಲ ಮಹಡಿಯ ಕೊಠಡಿ ಸಂಖ್ಯೆ 106ರಲ್ಲಿ ಮತ ಚಲಾಯಿಸಿದರು.",1,2
ಮತ,ಮತ ಎಣಿಕೆ ಕೇಂದ್ರದ ಚಿತ್ರಗಳು,1,2
ಮತ,ಕೇವಲ ಪ್ರಧಾನಿ ನರೇಂದ್ರ ಮೋದಿ ಹೆಸರಿನಂದಷ್ಟೇ ಮತ ಬರುವುದಿಲ್ಲ.,1,2
ಮತ,"ತಮ್ಮ ರಾಜಕೀಯದ ನೆಲೆಗಾಗಿ ಹಿಂದೂಗಳನ್ನೇ ಹತ್ಯೆ ಮಾಡಿದ ಹಿಂದುತ್ವವಾದಿಗಳಿಗೆ ಧಿಕ್ಕಾರ, ಮತ ಕೇಳಲು ನಮ್ಮ ಮನೆಗೆ ಬರಬೇಡಿ ಎಂಬ ಪೋಸ್ಟರ್ ಈಗ ಮನೆ ಮನೆಗಳಲ್ಲಿ ರಾರಾಜಿಸುತ್ತಿದೆ.",1,1
ಮತ,ರಾಮಲಿಂಗಾರೆಡ್ಡಿ ಅವರು 20 ದಿನಗಳಿಂದ ಮಗಳ ಪರ ಮತ ಯಾಚನೆಯಲ್ಲಿ ತೊಡಗಿದ್ದಾರೆ.,1,1
ಮುತ್ತು,ಅಪಾರ ಪ್ರಮಾಣದ ಮುತ್ತು ರತ್ನಗಳನ್ನು ಹೊಂದಿದ್ದ ಶ್ರೀಮಂತ ರಾಜ ಮನೆತನಗಳಲ್ಲಿ ಒಂದಾದ ರತ್ನ ಎಂದೇ ಪರಿಗಣಿಸಿದ್ದರು.,2,2
ಮುತ್ತು,ಪ್ರೇಮಿಗಳು ಇಬ್ಬರು ಮುತ್ತು ಬ್ಲೊಂಡೆ,1,1
ಮುತ್ತು,ತಮ್ಮ ಸ್ವಂತ ಮಗಳನ್ನು ಮುದ್ದು ಮಾಡುವುಂತೆ ಅಂಬಿ ಕೊಟ್ಟಿರುವ ಪ್ರೀತಿಯ ಮುತ್ತು ಅದು.,1,1
ಮುತ್ತು,"ನೆಹರೂ ಅವರಿಗೆ ಮುತ್ತು ಕೊಡುವ ಇಮೇಜ್ ಹಾಕಿ, ಸ್ವಾತಂತ್ರ್ಯ ಪಡೆಯಲು ಯತ್ನಿಸುತ್ತಿರುವ ನೆಹರೂ.",1,1
ಮುತ್ತು,ಮುತ್ತು ಕೊಡಲು ನಿರಾಕರಿಸಿದ ಅದಾ ಶರ್ಮಾ ಅವರನ್ನು ಆ ಅಭಿಮಾನಿ ಪ್ರಶ್ನೆ ಮಾಡಿದ್ದಾನೆ.,1,1
ಮುತ್ತು,"ಇದರೊಂದಿಗೆ ಅಂಬರೀಶ್ ಮುತ್ತು ಕೊಟ್ಟ ಹುಡುಗಿಯ ಹಿನ್ನಲೆ ಮತ್ತು ಅಂಬರೀಶ್ ವ್ಯಕ್ತಿತ್ವದ ಬಗ್ಗೆ ಬರೆದುಕೊಂಡಿರುವ ಸುಮಲತಾ, ಮಾಧ್ಯಮಗಳ ಬೇಜವಾಬ್ದಾರಿತನದ ಬಗ್ಗೆ ಬೇಸರ ವ್ಯಕ್ತಪಡಿಸಿದ್ದಾರೆ.",1,1
ಮುತ್ತು,"ತಮ್ಮ ಮನೆಗೆ ಪುನೀತ್ ರಾಜ್ ಕುಮಾರ್ ಭೇಟಿ ನೀಡಿರುವ ಖುಷಿಯಲ್ಲಿ ಯಶ್ ತಾಯಿ ಪುಷ್ಪ, ಅಪ್ಪುಗೆ ಸಿಹಿ ಮುತ್ತು ನೀಡಿದರು.",1,1
ಮುತ್ತು,ನೋಮ್ ಫೆನ್ (Phnom Penh) ಇದು ಕಾಂಬೋಡಿಯಾದ ರಾಜಧಾನಿ.ಫ್ರೆಂಚ್ ಆಳ್ವಿಕೆಯಲ್ಲಿ ಸುಂದರವಾಗಿ ರೂಪಿಸಲ್ಪಟ್ಟ ಈ ನಗರಕ್ಕೆ ಏಷಿಯಾದ ಮುತ್ತು (Pearl of Asia) ಎಂಬ ಹೆಸರೂ ಇದೆ.,2,2
ಮುತ್ತು,ನೀ ಮರೆಯಾದಾಗ ಅದೇ ಕಡಲಲ್ಲಿ ಈ ಮುತ್ತು ಕಳೆದು ಹೋಯಿತು ಎಂದುಕೊಂಡೆ.,2,2
ಮುತ್ತು,"ನೀವಂದುಕೊಂಡಂತೆ ಅಲ್ಲಿ ಬೇರೆಯದೇ ಉದ್ದೇಶ ಇದ್ದಿದ್ದರೆ ಕ್ಯಾಮೆರಾ ಮುಂದೆ, ಮೈಕ್ ಆನ್ ಆಗಿರುವಾಗ ಮುತ್ತು ಕೊಡುತ್ತಿರಲಿಲ್ಲ.",1,1
ಮುತ್ತು,ಚಿನ್ನಾರಿ – ಮುತ್ತು – ಗಡಗಡ – ಕನ್ನಡ,2,2
ಮುತ್ತು,ಮುತ್ತು ನೀಡುವ ವೇಳೆ ಧೂಮಪಾನ ಮಾಡಬೇಡಿ.,1,1
ಮುತ್ತು,"ಹಿರಿಯೂರು ನಗರದ ನಂಜಯ್ಯನಕೊಟ್ಟಿಗೆ ಗ್ರಾಮದ ನಿವಾಸಿಗಳಾದ ಮುತ್ತು (28), ಚರಣ್ (30), ಚಿದಾನಂದ (27) ಮತ್ತು ಮನು (29) ಮೃತಪಟ್ಟ ದುರ್ದೈವಿಗಳು.",2,2
ಮುತ್ತು,ಅವರು ನನ್ನನ್ನು ಬಿಗಿಯಾಗಿ ತಬ್ಬಿಕೊಂಡು ಒಂದು ಮುತ್ತು ಕೊಟ್ಟರು.,1,1
ಮುತ್ತು,ಇದರ ಜೊತೆಯಲ್ಲಿ ಈ ಹೋಟೆಲ್‌ನ ಆಂತರಿಕ ಸಂವಹನಕ್ಕಾಗಿ ವಿಶೇಷ ಹ್ಯಾಶ್‌ ಟ್ಯಾಗ್‌ನ್ನು ಬಳಸುವಂತೆ ನಿಯಮ ರೂಪಿಸಿಲಾಗಿದೆ.ಟ್ವೀಟ್‌ ಮಾಡಿದ ಬಳಿಕ ಫೋಟೋ ಕಳುಹಿಸಿ ಟ್ವೀಟರ್‌ನಲ್ಲಿ ಆ ಫೋಟೋಕ್ಕೆ ಮುತ್ತು ನೀಡುವುದಕ್ಕೆ #SocialWave ಟ್ಯಾಗ್‌ ಬಳಸಿ ಮುತ್ತು ನೀಡಬಹುದಾಗಿದೆ.,1,1
ಮುತ್ತು,ಹಾರ್ಡ್ ಕೋರ್ ಮುತ್ತು ಬೆಡಗಿ,1,1
ಮುತ್ತು,ಮುತ್ತು ಇಬ್ಬರು ಹಾರ್ಡ್ ಕೋರ್,1,1
ಮುತ್ತು,ಸೋನಂ ಕಪೂರ್‌ ಸಹ ಮುತ್ತು ಪ್ರಿಯೆ.,2,1
ಮುತ್ತು,ಎದೆ ತುಂಬಿದ ಮುತ್ತು ಮುದುಕನ ಕಾಮದಾಟ ಚರ್ಭಿಯಿಳಿಸುವುದು,1,1
ಮುತ್ತು,"ಮೊದಲ ಅಪ್ಪುಗೆ, ಮೊದಲ ಮುತ್ತು ನೆನಪಿಸಿಕೊಳ್ಳುತ್ತಿರುವಾಗಲೇ, ಮರಳಿಬಂದಾತನನ್ನು ನೋಡುತ್ತ 5 ವರ್ಷದ ಮಗು ‘ಇವನೇ ನನ್ನಪ್ಪನಾ’ ಅಂತ ಕೇಳುವಾಗ ‘ಮತ್ತೆ ನನ್ನ ಕುಟುಂಬ ಒಂದಾಗ್ತಿದೆಯಲ್ಲ’ ಅಂತ ಆನಂದಿಸೋದೇ ಪ್ರೀತಿ.",1,1
ಮುತ್ತು,ನಿನ್ನ ಕೊರಳಲ್ಲಿನ ಮುತ್ತು ಅದೇ ಇರಬೇಕು!,1,2
ಮುತ್ತು,ತನ್ನ ತಾಯಿಯ ಸ್ಪರ್ಶದ ಆ ಮುತ್ತು !!,1,1
ಮುತ್ತು,ಪ್ರೇಮಿಗಳು ಬೆರಳು ಮುತ್ತು ಹೊರಗೆ,1,1
ಮುತ್ತು,ಆಕೆಯನ್ನು ನಾನು ಅಪ್ಪಿಕೊಂಡು ಮುತ್ತು ನೀಡಲು ಮುಂದಾದೆ.,1,1
ಮುತ್ತು,ಬಾಯಿಯಿಂದ ಜುಂಬು ಕೈಯಲ್ಲಿ ಮಾಡುವುದು ಮುತ್ತು,1,1
ಮುತ್ತು,"ಹೊರಡುವ ಹೊತ್ತಿಗೆ ಬಾಗಿಲ ಮರೆಯಲ್ಲಿ ನಿಂತು ಬರಸೆಳೆದೆ ನೀನು ಕೊಡುವ ಮುತ್ತು, ಅದೇ ನನಗೆ ಸಂಜೆ ಕಾಲೇಜು ಮುಗಿಯುವವರೆಗಿನ ಮುತ್ತು ಬುತ್ತಿ.",1,1
ಮುತ್ತು,ಮರೆಯಾಗದ ಮುತ್ತು – ಡಾ.,2,1
ಮುತ್ತು,ಈ ವೇಳೆ ಇಬ್ಬರು ಯುವತಿಯರು ಬಂದು ರಿಪೋರ್ಟರ್ ಗೆ ಮುತ್ತು ಕೊಟ್ಟಿದ್ದಾರೆ.,1,1
ಮುತ್ತು,"ಇದಕ್ಕೆ ಹೆಚ್ಚು ತಲೆ ಕೆಡಿಸಿಕೊಳ್ಳದ ಎಸ್ಮೆರೆಲ್ಡಾ ವರದಿ ಮುಂದುವರೆಸಿದ್ದು, ಈ ವೇಳೆ ಒಬ್ಬಾತ ಆಕೆಗೆ ಮುತ್ತು ಕೊಟ್ಟಿದ್ದಾನೆ.",1,1
ಮುತ್ತು,:) ಏನೂ ಅರಿಯದ ಹುಡುಗನಿಗೆ ನಿಮಗೆ ಮುತ್ತು ಕೊಡಬೇಕೆಂದು ಏಕೆ ಅನಿಸಿತೊ!!,1,1
ಮುತ್ತು,ಅವಳು ಮತ್ತವಳ ಮುತ್ತು !!,1,1
ಮುತ್ತು,ಮುತ್ತು ಕೊಡುವಳು ತುತ್ತು ಕೊಡುವಳು ಎತ್ತಿ ಮುದ್ದಾಡುವಳು.,1,1
ಮುತ್ತು,"ಮಾತು ಆಡಿದರೆ ಹೋಯಿತು, ಮುತ್ತು ಒಡೆದರೆ ಹೋಯಿತು ಅನ್ನೋದು ನಮ್ಮ ರಾಜಕಾರಣಿಗಳಿಗೆ ಗೊತ್ತೇ ಇಲ್ಲ ಅನ್ಸತ್ತೆ.",2,2
ಮುತ್ತು,ಆಟಿಕೆ ಕಂದು ಕೂದಲಿನ ಸುಂದರಿ ಮುತ್ತು,1,1
ಮುತ್ತು,"‘….ಹುಂ, ನೋಡು ಅಲ್ಲಿ ಹೊಳೆಯಿತ್ತಿರುವ ಮುತ್ತು ನಿಂದಾ, ನಂದಾ, …………..’",2,2
ಮುತ್ತು,"ರಲ್ಲಿ ಬೆಂಗಳೂರಿಂದ ಬನವಾಸಿಗೆ ಮರಳಿದ ನಾನು 3-4 ತಿಂಗಳು ದಿಕ್ಕೇ ತೋಚದವನಾಗಿ ಖಿನ್ನತೆಗೊಳಗಾಗಿದ್ದೆ.ಅಮ್ಮ ಬಂಗಾರಮ್ಮ ನನ್ನ ಸಣಕಲು ದೇಹವನ್ನು,ಆರೋಗ್ಯದ ಏರುಪೇರನ್ನು ನೋಡಿ ಕಂಗಾಲಾದರು.ಅಂಥ ಮಹಾನುಭಾವರ ಸಾನಿಧ್ಯದಲ್ಲಿ ಬೆಳೆದ ನೀನು ಹೀಗೆ ಮಂಕಾಗಿ ಕುಳಿತರೆ ಕಳೆದುಕೊಂಡ ಮುತ್ತು ಮತ್ತೆ ಸಿಗುವುದೇ?",2,2
ಮುತ್ತು,ಲೆಸ್ಬಿಯನ್ ಕಂದು ಕೂದಲಿನ ಸುಂದರಿ ಮೂವರು ಸೇರಿ ಮುತ್ತು,1,1
ಮುತ್ತು,"ಮೊದಲು ಒಂದು ಮೃದುವಾಗಿ ಮುತ್ತು ಕೊಟ್ಟರೆ, ಅದರ ನಂತರ ಒಮ್ಮೆ ದೀರ್ಘವಾದ ಬಿಗಿಯಾದ ಚುಂಬನ ನೀಡಿ.",1,1
ಮುತ್ತು,ಮುತ್ತು ಪೋಣಿಸಿಕೊಳ್ಳುವಾಗ ಹೊತ್ತುಗೊತ್ತಿನ ಪರಿವೆಯೇ ಇರುತ್ತಿರಲಿಲ್ಲ!,2,1
ಮುತ್ತು,"ಇರಲಾರೆನು ನಿನ್ನ ಮುತ್ತು ಬಿಟ್ಟು ಬಿಟ್ಟು,",1,1
ಮುತ್ತು,ನನಿಗೆ ನಿನ್ನ ಪರ್ಫ಼್ಯೂಮ್ ತು೦ಬಾ ಇಷ್ಟ ಎ೦ದು ಅವಳ ಟೀ ಶರ್ಟ್ ಒಳ್ಗಡೆ ಕೈ ಹಾಕಿ ಹೊಟ್ಟೆ ಸವರುತ್ತಾ ಕುತ್ತಿಗೆ ತು೦ಬಾ ಮುತ್ತು ಕೊಟ್ಟ.,1,1
ಮುತ್ತು,ಮಾತು ಆಡಿದರೆ ಹೋಯಿತು ಮುತ್ತು ಒಡೆದರೆ ಹೋಯಿತು ಎನ್ನುವಂತೆ ಮೌನವಾಗಿರಿ.,2,2
ಮುತ್ತು,ಮತ್ತೆ ಕೆಲವರು `ಮಾತಾಡಿದರೆ ಮುತ್ತು ಉದುರುತ್ತದೆಯೋ ಅನ್ನುವಂತೆ ಮೌನಪ್ರಿಯರು.,2,2
ಮುತ್ತು,ಹದಿಹರೆಯದ ಸುಂದರಿ ಕಂದು ಕೂದಲಿನ ಸುಂದರಿ ಮುತ್ತು ಲೆಸ್ಬಿಯನ್,2,1
ಮುತ್ತು,ಎಚ್ ಎಸ್ ಆರ್ ಲೇಔಟ್ ನಲ್ಲಿದ್ದ ದೇವಿಶ್ರೀಯ ಮನೆ ಕಂ ಆಫೀಸ್ ಗೆ ಭವಿಷ್ಯ ಕೇಳಲು ಬಂದಿದ್ದ ಯುವತಿಗೆ ಮುತ್ತು ನೀಡುತ್ತಿದ್ದ ದೃಶ್ಯ ಆತನ ಮನೆಯಲ್ಲಿ ಅಳವಡಿಸಿದ್ದ ಸಿಸಿಟಿವಿಯಲ್ಲಿ ಸೆರೆಯಾಗಿದ್ದು ನಂತರ ಈ ಕಿಸ್ ಸೀನ್ ಗಳು ನ್ಯೂಸ್ ಚಾನಲ್ ಗಳ ಬಾಯಿಗೆ ಆಹಾರವಾಗಿತ್ತು.,1,1
ಮುತ್ತು,ವಿಜಯನಗರ ಸಾಮ್ರಾಜ್ಯದಲ್ಲಿ ಮುತ್ತು ರತ್ನ ಚಿನ್ನ ಬೀದಿಯಲ್ಲಿ ಮಾರುತ್ತಿದ್ದರ೦ತೆ..),2,2
ಮುತ್ತು,ಮುತ್ತು ಗುದ ಸಂಭೋಗ ಹತ್ತಿರದ,1,1
ಮುತ್ತು,ಅಮೃತ ಮುತ್ತು - ನನ್ನ ಕವನ ಸಂಕಲನ: ಓ ನನ್ನ ಜೀವವೇ,2,1
