word,sentence,label,kannada_meaning,english_meaning
ಕಳೆ,"ಉಂಡ್ರಾಲ್ದೊಡ್ಡಿಯ ದಲಿತ ಮಹಿಳೆಯೊಬ್ಬಳು ಸಾಗುವಳಿಮಾಡುತ್ತಿದ್ದ ಭೂಮಿಯಲ್ಲಿ ಕಳೆ ತೆಗೆಯುವ ಕೆಲಸಮಾಡುತ್ತಿದಾಗ ಅರಣ್ಯ ಇಲಾಖೆಯ ಸಿಬ್ಬಂಧಿಯವರು ಬಂದು, ಅವಾಚ್ಯ ಶಬ್ದಗಳಿಂದ ಬೈದು ಅವಳ ಕೈಯಲ್ಲಿದ್ದ ಸಲಿಕೆಯನ್ನು ಕಸಿದುಕೊಂಡು ಹೋದರು.",1,ಬೆಳೆಗಳ ನಡುವೆ ಬೆಳೆಯುವ ಹುಲ್ಲು,Weed
ಕಳೆ,"ಆಲ್ಮಂಡ್ ಬೇರಿನ - ಆಳವಿಲ್ಲದ, ಇದು hoeing ಮತ್ತು ಕಳೆ ಕಿತ್ತಲು ಮಾಡಿದಾಗ ವಿಚಾರಿಸಿದಾಗ ಯೋಗ್ಯವಾಗಿದೆ.",1,ಬೆಳೆಗಳ ನಡುವೆ ಬೆಳೆಯುವ ಹುಲ್ಲು,Weed
ಕಳೆ,"ಕೃಷಿಯ ಯಾಂತ್ರಿಕ ಸಂಶೋಧನೆಗಳಲ್ಲಿ ರೈತ ಬಳಸುತ್ತಿರುವುದು ಅಪರೂಪಕ್ಕೊಂದು ಟಿಲ್ಲರ್, ಕಳೆ ಕತ್ತರಿಸು",1,ಬೆಳೆಗಳ ನಡುವೆ ಬೆಳೆಯುವ ಹುಲ್ಲು,Weed
ಕಳೆ,"ರೋಗರುಜಿನಗಳನ್ನು ಉಂಟುಮಾಡುವ ಬೂಷ್ಟು, ಕ್ರಿಮಿಕೀಟಗಳಿಗೆ ಕಳೆ ಆಶ್ರಯ ಕೊಟ್ಟು ಬೆಳೆಗಳ ಮೇಲೆ ಅವು ಆಕ್ರಮಣ ನಡೆಸಲು ಕಾರಣವಾಗುತ್ತದೆ.",1,ಬೆಳೆಗಳ ನಡುವೆ ಬೆಳೆಯುವ ಹುಲ್ಲು,Weed
ಕಳೆ,ಸಸ್ಯಗಳು ಸುಮಾರು ಕಳೆ ಕಾಣುವುದಿಲ್ಲ.,1,ಬೆಳೆಗಳ ನಡುವೆ ಬೆಳೆಯುವ ಹುಲ್ಲು,Weed
ಕಳೆ,ಸುಮಾರು 9 ಇಂಚು ಅಂತರದಲ್ಲಿ ಸಾಲು ನಾಟಿ ಅಥವಾ ಮುಂಗಾರು ಮಳೆಯ ಆಗಮನಕ್ಕೂ ಮುನ್ನ ಬೀಜ ಬಿತ್ತನೆ ಮಾಡಿರುವ ಕೃಷಿ ಭೂಮಿಗಳಲ್ಲಿ ಸಸಿಗಳ ನಡುವಿನ ಅಂತರದಲ್ಲಿ ಬೆಳೆದಿರುವ ಕಳೆ ಗಿಡಗಳ ಬೇರು ಸಹಿತ ತೆಗೆಯಬಲ್ಲದು .,1,ಬೆಳೆಗಳ ನಡುವೆ ಬೆಳೆಯುವ ಹುಲ್ಲು,Weed
ಕಳೆ,ವಿಜಿ ಜಾಕ್ಸನ್ ಗೆಟಪ್ ಹಾಕಿರುವುದು ಚಿತ್ರಕ್ಕೆ ಕಳೆ ಕೊಟ್ಟಿದೆ.,1,ಬೆಳೆಗಳ ನಡುವೆ ಬೆಳೆಯುವ ಹುಲ್ಲು,Weed
ಕಳೆ,ಕಳೆ ಕೀಳುವ ಯಂತ್ರವನ್ನು ಕೊಂಚ ಬದಲಾಯಿಸಿ ಕಟಾವು ಯಂತ್ರವಾಗಿ ಪರಿವರ್ತನೆ ಮಾಡುವ ವಿಧಾನವನ್ನೂ ಅವರು ಕಂಡುಕೊಂಡಿದ್ದಾರೆ.,2,"ಕಾಂತಿ, ತೇಜಸ್ಸು",Radiance
ಕಳೆ,"ಕಬ್ಬಿನ ಬೆಳೆಯಲ್ಲಿ ಕಳೆ ನಿರ್ವಹಣೆ,ತೊಗರಿ ಮತ್ತು ಹೆಸರಿನಲ್ಲಿ ಅಂತರ ಬೆಳೆ ಪದ್ಧತಿ, ಹಿಂಗಾರಿ ಬೀಜದಲ್ಲಿ ಬರ ನಿರೋಧಕತೆ ವೃದ್ಧಿಸುವ ವಿಧಾನಗಳು ವಿಶೇಷವಾಗಿವೆ.",1,ಬೆಳೆಗಳ ನಡುವೆ ಬೆಳೆಯುವ ಹುಲ್ಲು,Weed
ಕಳೆ,"ನಂತರ ರಜನೀಕಾಂತ್, ಇನ್ನಿತರರು ಮಾರನೆ ದಿನ ಬಾಗವಹಿಸಿ ಇನ್ನಸ್ಟು ಕಳೆ ತಂದರು.",1,ಬೆಳೆಗಳ ನಡುವೆ ಬೆಳೆಯುವ ಹುಲ್ಲು,Weed
ಕಳೆ,ಕಳೆದ ಎರಡು ದಿನಗಳ ಹಿಂದಿನಿಂದಲೇ ಕೃಷ್ಣಮಠ ಮತ್ತು ರಥಬೀದಿಗೆ ಹಬ್ಬದ ಕಳೆ ಬಂದಿದೆ.,2,"ಕಾಂತಿ, ತೇಜಸ್ಸು",Radiance
ಕಳೆ,ಪ್ರತಿ ವರ್ಷ ಮೇ ತಿಂಗಳ ಕೊನೆಯಲ್ಲಿ ಕರಿಮೆಣಸಿನ ಬಳ್ಳಿಗಳ ಬುಡದಲ್ಲಿ ಬೆಳೆದಿರುವ ಕಳೆ ತೆಗೆದು ಬೋಡೋì ದ್ರಾವಣ ಸಿಂಪಡಿಸಬೇಕು.,2,"ಕಾಂತಿ, ತೇಜಸ್ಸು",Radiance
ಕಳೆ,"ಇದು ತೇವಾಂಶ ಉಳಿಸಿಕೊಂಡಿದೆ ಮತ್ತು ಸಮಯ ಮತ್ತು ಪ್ರಯತ್ನವು ಮಾಲಿ ಉಳಿಸುತ್ತದೆ ಕಳೆ ಅಭಿವೃದ್ಧಿ, ಪ್ರತಿಬಂಧಿಸುತ್ತದೆ.",1,ಬೆಳೆಗಳ ನಡುವೆ ಬೆಳೆಯುವ ಹುಲ್ಲು,Weed
ಕಳೆ,ಕಳೆ ನಿಯಂತ್ರಣಕ್ಕಾಗಿ ಪೊದೆಗಳನ್ನು ಮಲ್ಚ್ ಮಾಡಿ ಮತ್ತು ಮಣ್ಣಿನಲ್ಲಿ ತೇವಾಂಶವನ್ನು ಕಾಪಾಡಿಕೊಳ್ಳಲು.,1,ಬೆಳೆಗಳ ನಡುವೆ ಬೆಳೆಯುವ ಹುಲ್ಲು,Weed
ಕಳೆ,"ಅವರೊಂದಿಗೆ ಹೋರಾಟ, ವಿಜ್ಞಾನಿ ಪ್ರಕಾರ, ಕಡ್ಡಾಯ ಕಳೆ ಕಿತ್ತಲು ಒಳಗೊಂಡಿರಬೇಕು!",1,ಬೆಳೆಗಳ ನಡುವೆ ಬೆಳೆಯುವ ಹುಲ್ಲು,Weed
ಕಳೆ,"ಕಳೆ ಕಳೆದು ತಲೆಗೂದಲು ಹರಡಿದೆ ಮಾಸಿ, ಒಣಗಿ ಕೆದರಿ;",1,ಬೆಳೆಗಳ ನಡುವೆ ಬೆಳೆಯುವ ಹುಲ್ಲು,Weed
ಕಳೆ,"ಯಂತ್ರ ನಾಟಿ ಮಾಡಿದ್ದರೆ ಕಳೆ ಸಮಸ್ಯೆ ಬರುವುದಿಲ್ಲ, ನೇರ ನಾಟಿ ಮಾಡಿದ್ದೇ ಸಮಸ್ಯೆಗೆ ಕಾರಣ ಎನ್ನುತ್ತಾರೆ ಕೃಷಿಕ ರಾಘವೇಂದ್ರ ಹಾಲಾಡಿ ಅವರು.",2,"ಕಾಂತಿ, ತೇಜಸ್ಸು",Radiance
ಕಳೆ,"ಮುಂಬರುವ ವಿಧಾನಸಭೆ ಚುನಾವಣೆ ಸಿದ್ದತೆಯಲ್ಲಿ ರಾಜಕೀಯ ಪಕ್ಷಗಳು, ಶಾಸಕರು, ತೊಡಗಿಕೊಳ್ಳುತ್ತಿರುವುದರಿಂದ ಅಧಿವೇಶನ ಕಳೆ ಕಟ್ಟುತ್ತಿಲ್ಲ.",2,"ಕಾಂತಿ, ತೇಜಸ್ಸು",Radiance
ಕಳೆ,"ಅಲ್ಲದೇ, ತಬಲ ಬಾರಿಸುತ್ತಾ ಹೆಜ್ಜೆ ಹಾಕಿದ ವಿದ್ಯಾರ್ಥಿಗಳು ಮೆರವಣಿಗೆಗೆ ಕಳೆ ತುಂಬಿದರು.",1,ಬೆಳೆಗಳ ನಡುವೆ ಬೆಳೆಯುವ ಹುಲ್ಲು,Weed
ಕಳೆ,"ಕಳೆ ಕೀಳುವುದು ದೀರ್ಘ ವಿಧಾನವಾಗಿದೆ, ರಾಸಾಯನಿಕಗಳು ಸಸ್ಯಗಳ ಅಂಗಾಂಶಗಳಲ್ಲಿ ಸಂಗ್ರಹಗೊಳ್ಳುತ್ತವೆ, ಅದು ಆರೋಗ್ಯಕ್ಕೆ ತಮ್ಮ ಹಣ್ಣುಗಳನ್ನು ಅಪಾಯಕಾರಿ ಮಾಡುತ್ತದೆ.",1,ಬೆಳೆಗಳ ನಡುವೆ ಬೆಳೆಯುವ ಹುಲ್ಲು,Weed
ಕಳೆ,"ಸಸ್ಯಗಳ ಕಳೆ ಕಿತ್ತಲು, ಸಡಿಲಗೊಳಿಸಲು ಮತ್ತು ನೀರನ್ನು ನಿಯಮಿತವಾಗಿ ನಡೆಸಬೇಕು.",1,ಬೆಳೆಗಳ ನಡುವೆ ಬೆಳೆಯುವ ಹುಲ್ಲು,Weed
ಕಳೆ,ಸಸ್ಯ ಬೇಸಿಗೆ ಮತ್ತು ಕಳೆ ಆಹಾರ ಕೊಡುತ್ತವೆ.,1,ಬೆಳೆಗಳ ನಡುವೆ ಬೆಳೆಯುವ ಹುಲ್ಲು,Weed
ಕಳೆ,ಕರಣ್​ ಗ್ರೋವರ್ ಹೆಂಡತಿ ಬಿಪಾಶಾಗೆ ಸಿಂಧೂರ ಇಡುವ ಮೂಲಕ ಹಬ್ಬಕ್ಕೆ ಕಳೆ ಕಟ್ಟಿದ್ದಾರೆ,2,"ಕಾಂತಿ, ತೇಜಸ್ಸು",Radiance
ಕಳೆ,"ಮೂರನೆಯ ಸ್ಥಿತಿ ಉತ್ತಮ ಎಂದು, ಆದರೆ ಮಧ್ಯಮ ನೀರಿನ, ಮತ್ತು ಸಾಮಾನ್ಯ ಕಳೆ ಮತ್ತು ಫಲೀಕರಣ.",1,ಬೆಳೆಗಳ ನಡುವೆ ಬೆಳೆಯುವ ಹುಲ್ಲು,Weed
ಕಳೆ,"ಭೋರೆಂದು ಸುರಿವ ಮಳೆ, ಹಸಿರು ಸೀರೆಯನುಟ್ಟು ಬಣ್ಣಬಣ್ಣದ ಹೂಗಳ ತೊಟ್ಟ ಪ್ರಕೃತಿದೇವಿಯ ವೈಭವ ಈ ಮಾಸಕ್ಕೆ ವಿಶೇಷವಾದ ಕಳೆ ನೀಡುತ್ತದೆ.",2,"ಕಾಂತಿ, ತೇಜಸ್ಸು",Radiance
ಕಳೆ,ಜನ್ಮಾಷ್ಟಮಿಯಂದು ಪೂರ್ತಿ ನಗರಕ್ಕೇ ಹೊಸ ಕಳೆ ತುಂಬಿಕೊಳ್ಳುತ್ತದೆ.,2,"ಕಾಂತಿ, ತೇಜಸ್ಸು",Radiance
ಕಳೆ,"ಮಾತು ಮುಂದುವರೆಸುತ್ತಾ ಕಲಾವಿದರಿಗೆ ಬದ್ದತೆ ಇದ್ದರೆ, ಕಳೆ ತುಂಬುತ್ತೆ.",2,"ಕಾಂತಿ, ತೇಜಸ್ಸು",Radiance
ಕಳೆ,ಕಾರಣವೆಂದರೆ ಇದು ಪ್ರಸ್ತುತ ಬೀಜಗಳಾಗಿರಬಹುದು ಮಾಡುತ್ತದೆ ಕಳೆ ಮತ್ತು ಹಾನಿಕಾರಕ ಸೋಂಕುಗಳು.,1,ಬೆಳೆಗಳ ನಡುವೆ ಬೆಳೆಯುವ ಹುಲ್ಲು,Weed
ಕಳೆ,"ಸವದತ್ತಿ ಯಲ್ಲಮ್ಮ, ಜೋತಿರ್ಲಿಂಗ, ಸಾಯಿಬಾಬಾ ಚರಿತ್ರೆ ಹಾಗೂ ಸಂತ ಶರಣ-ಶರಣೆಯರ ಜೀವನ ಹಾಗೂ ಸಂದೇಶ ಸಾರುವ ಪೌರಾಣಿಕ ಹಾಗೂ ಕಾರ್ಗಿಲ್ ಯುದ್ಧ ಮತ್ತು ನಾಡಿನ ಕಲಾವಿದರ ನೆನಪು ಮಾಡಿಕೊಡುವಂತಹ ಸನ್ನವೇಶಗಳ ಪ್ರದರ್ಶನ ಹುಬ್ಬಳ್ಳಿಯ ಗಣೇಶ ಹಬ್ಬಕ್ಕೆ ಕಳೆ ಕಟ್ಟುವಂತಹದ್ದು.",2,"ಕಾಂತಿ, ತೇಜಸ್ಸು",Radiance
ಕಳೆ,ರಸ್ತೆ ಒಕ್ಕಣೆಯೊಂದಿಗೆ ಜಮೀನುಗಳಲ್ಲಿ ಬೆಳೆಯುತ್ತಿರುವ ಈ ಕಳೆ ಕೃಷಿ ಭೂಮಿಯ ಫಲವತ್ತತೆ ಹೀರಿ ಹಿಪ್ಪೆ ಮಾಡುತ್ತಿವೆ.,1,ಬೆಳೆಗಳ ನಡುವೆ ಬೆಳೆಯುವ ಹುಲ್ಲು,Weed
ಕಳೆ,"ತಿರುಪತಿಯ ಕಳೆ ಇಲ್ಲಿ ಬಂದಿದೆ ಎಂದರು ಮುಖ್ಯ ಅಥಿತಿಯಾಗಿ ಉಪಸ್ಥಿತರಿದ್ದ ಹೊಗೆವಡ್ಡಿ ವೀರಾಂಜನೇಯ ದೇವಸ್ಥಾನದ ದರ್ಮದರ್ಶಿ ಅನಂತ ನಾಯ್ಕ ಮಾತನಾಡಿ ಮಾನವನು ಪರಮಾತ್ಮನಾಗಲು ಸಾಧ್ಯವಿಲ್ಲ, ಧರ್ಮಾತ್ಮನಾಗಬಹುದು.",2,"ಕಾಂತಿ, ತೇಜಸ್ಸು",Radiance
ಕಳೆ,"ಎಷ್ಟು ಫಲವನ್ನು ಸಂಸ್ಕೃತಿಗಳು, ಸೇಬು ನಕ್ಷತ್ರ (ವಿವರಣೆ, ಫೋಟೋ, ವಿಮರ್ಶೆಗಳು ತೋಟಗಾರರು ಖಾತ್ರಿಪಡಿಸಿ) ಮರದ ಕಾಂಡದ ಮತ್ತು ಆವರ್ತಕ ಫಲೀಕರಣ ಗುಣಮಟ್ಟದ ಸಾವಯವ ಮತ್ತು ಖನಿಜ ಸಂಕೀರ್ಣ ರಸಗೊಬ್ಬರಗಳ ಮಣ್ಣಿನ ಬಿಡಿಬಿಡಿಯಾಗಿಸಿ ಸಕಾಲಿಕ ನೀರಿನ ಸಾಮಾನ್ಯ ಕಳೆ ಮೇಲೆ ಕುಡಿಗಳ ಕ್ಷಿಪ್ರ ಬೆಳವಣಿಗೆ ಪ್ರತಿಕ್ರಿಯಿಸುತ್ತದೆ.",1,ಬೆಳೆಗಳ ನಡುವೆ ಬೆಳೆಯುವ ಹುಲ್ಲು,Weed
ಕಳೆ,"ಶಿಬಿರದಲ್ಲಿ ರಸ್ತೆ, ಚರಂಡಿ ಸ್ವಚ್ಛಗೊಳಿಸಿದ ಶಿಬಿರಾರ್ಥಿಗಳು ಪುಷ್ಕರಣಿಗೆ ಹೊಸ ಕಳೆ ತಂದುಕೊಂಡಿದ್ದಾರೆ.",2,"ಕಾಂತಿ, ತೇಜಸ್ಸು",Radiance
ಕಳೆ,"ಅಲ್ಲದೆ, ಹೆಚ್ಚು ಅಂತರ ಬಿಟ್ಟು ಕಬ್ಬು ನಾಟಿ ಮಾಡಿದರೆ ಕಳೆ ಪ್ರಮಾಣ ಕಡಿಮೆಯಾಗಿ ಬೆಳೆ ಸಮೃದ್ಧವಾಗಿ ಬೆಳೆಯುತ್ತದೆ.",1,ಬೆಳೆಗಳ ನಡುವೆ ಬೆಳೆಯುವ ಹುಲ್ಲು,Weed
ಕಳೆ,ಚಾಂಪಿಯನ್ಸ್ ಟ್ರೋಫಿಗೆ ಕಳೆ ನೀಡಿದ ಗೂಗಲ್ ಡೂಡಲ್,2,"ಕಾಂತಿ, ತೇಜಸ್ಸು",Radiance
ಕಳೆ,"ವೀರಗಾಸೆ, ಹುಲಿವೇಷ, ನಂದಿಕೋಲು ಕುಣಿತ, ಕರಡಿ ಮಜಲು, ಮುಂತಾದ ಕಲಾತಂಡಗಳು ಹಬ್ಬದ ಕಳೆ ಸೃಷ್ಟಿಸಿದವು.",2,"ಕಾಂತಿ, ತೇಜಸ್ಸು",Radiance
ಕಳೆ,ನಾಗರಹೊಳೆ ಅಲ್ಲಾ ಇದು ಮಿಂಚಿನ ಕಳೆ,2,"ಕಾಂತಿ, ತೇಜಸ್ಸು",Radiance
ಕಳೆ,ಆದರೆ ಮನೆಗೆ ವಾಪಸ್‌ ಹೋಗುವ ಸಂತಸದ ಕಳೆ ಮಾತ್ರ ಅವರ ಮೊಗದಲ್ಲಿ ತುಂಬಿರುತ್ತದೆ.,2,"ಕಾಂತಿ, ತೇಜಸ್ಸು",Radiance
ಕಳೆ,ಒಂದು ವೇಳೆ ಅವರು ಸೊಂಡೂರು ಸಂಸ್ಥಾನವನ್ನು ಮರಳಿ ಪಡೆಯುವ ಯತ್ನ ಮಾಡಿದ್ದರೆ ಅರಸು ಮನೆತನವನ್ನು ವಿರೋಧಿಸುತ್ತಿದ್ದವರ ಹೋರಾಟಕ್ಕೆ ಹೊಸ ಕಳೆ ಬರುತ್ತಿತ್ತು.,2,"ಕಾಂತಿ, ತೇಜಸ್ಸು",Radiance
ಕಳೆ,ಮುಖಗಳಲ್ಲಿ ವಧುವಿನ ಕಳೆ ಬಂದು ಬಿಡುತ್ತದೆ.,2,"ಕಾಂತಿ, ತೇಜಸ್ಸು",Radiance
ಕಳೆ,ಸೈಟ್ ತಯಾರಿ ಆರಂಭವಾಗುತ್ತದೆ ಎಂದು ಕಾಳಜಿ ಸ್ಟ್ರಾಬೆರಿ ಕೃಷಿಯನ್ನೂ ಬಡವಾಗಿ ಕಳೆ ದಂತಹ.,1,ಬೆಳೆಗಳ ನಡುವೆ ಬೆಳೆಯುವ ಹುಲ್ಲು,Weed
ಕಳೆ,ಅರಣ್ಯದಲ್ಲಿ ಲಂಟಾನ ಕಳೆ ಗಿಡ ಬೆಳೆಯಲಾಗಿ ಬಿದಿರು ಬೆಳೆಸುವುದು ಇಲಾಖೆಗೆ ಕಷ್ಟಸಾಧ್ಯ.,1,ಬೆಳೆಗಳ ನಡುವೆ ಬೆಳೆಯುವ ಹುಲ್ಲು,Weed
ಕಳೆ,"ಹುಲ್ಲು ಜಾತಿಗೆ ಸೇರಿದ ಮೆಕ್ಕೆಜೋಳದ ಬೆಳೆಯಾಗಿದ್ದು, ಕಳೆ ನಾಶಕ ಸಿಂಪಡಿಸಿದರೆ ಸಂಪೂರ್ಣ ಒಣಗಿ ಹೋಗುತ್ತಿದೆ.",1,ಬೆಳೆಗಳ ನಡುವೆ ಬೆಳೆಯುವ ಹುಲ್ಲು,Weed
ಕಳೆ,ಅಲ್ಲಿಗೆ ಹೋಗಿ ಇಬ್ಬರು ಕಳೆ ನಾಶಕವನ್ನ ಸೇವಿಸಿದ್ದಾರೆ.,1,ಬೆಳೆಗಳ ನಡುವೆ ಬೆಳೆಯುವ ಹುಲ್ಲು,Weed
ಕಳೆ,"- ಮಣ್ಣಿನ ಸಡಿಲಗೊಳಿಸಲು ಮತ್ತು ಕಳೆ ತೆಗೆಯಲು, ಹೂವಿನ ಹಾಸಿಗೆ ಕಳೆ;",1,ಬೆಳೆಗಳ ನಡುವೆ ಬೆಳೆಯುವ ಹುಲ್ಲು,Weed
ಕಳೆ,"ಅತಿ ಒಲವು, ಹಗೆ ಹೊಳೆಯ ಕಳೆ ಕೊಳೆಯ ತೊಳೆದು.",2,"ಕಾಂತಿ, ತೇಜಸ್ಸು",Radiance
ಕಳೆ,"ಪರಿಣಿತಿ ಚೋಪ್ರಾ, ವರುಣ್ ಧವನ್‌, ಜಾಕ್ವೆಲಿನ್ ಫರ್ನಾಂಡಿಸ್‌, ಪ್ರಭುದೇವಾ, ಹೃತಿಕ್ ರೋಷನ್‌, ಹಿರಿಯ ಅಥ್ಲೀಟ್‌ ಮಿಲ್ಖಾ ಸಿಂಗ್‌ ಮುಂತಾದವರು ಕಾರ್ಯಕ್ರಮಕ್ಕೆ ಕಳೆ ತುಂಬಲಿದ್ದಾರೆ ಎಂದು ಅಧಿಕಾರಿಗಳು ತಿಳಿಸಿದ್ದಾರೆ.",2,"ಕಾಂತಿ, ತೇಜಸ್ಸು",Radiance
ಕಳೆ,ಈ ವಸ್ತುಗಳಿಂದ ಕಾರ್ಯಸಾಧ್ಯವಾದ ಕಳೆ ಬೀಜಗಳು ಇರುತ್ತವೆ.,1,ಬೆಳೆಗಳ ನಡುವೆ ಬೆಳೆಯುವ ಹುಲ್ಲು,Weed
ಕಳೆ,ಇದು ಒಣ ಚರ್ಮ ಹಾಗೂ ಕಳೆ ಬಿದ್ದಿರುವ ಚರ್ಮದ ಚಿಕಿತ್ಸೆಗೆ ನೆರವಾಗಲಿದೆ.,2,"ಕಾಂತಿ, ತೇಜಸ್ಸು",Radiance
ಕಳೆ,"ದಾಂಪತ್ಯ ಅರ್ಥಪೂರ್ಣವಾಗಿದ್ದಾಗ ಮುನಿಸಿಗೂ ಸವಿ ಬರುತ್ತದೆ, ಕನಸಿಗೂ ಕಳೆ ಬರುತ್ತದೆ, ಹಗಲು ಹೇಗೆ ಹಾರುತ್ತದೆ, ಇರುಳು ಹೇಗೆ ಜಾರುತ್ತದೆ ಎಂಬುದೂ ತಿಳಿಯದಂತೆ ಜೀವನೋತ್ಸಾಹ ನಮ್ಮನ್ನು ಆವರಿಸಿಕೊಳ್ಳುತ್ತದೆ.",2,"ಕಾಂತಿ, ತೇಜಸ್ಸು",Radiance
ಕಳೆ,"ಇದರ ಜೊತೆಗೆ, ಕಡಲೆಕಾಯಿಗಳು ನ ಆರೈಕೆಯು ಕಳೆ ಕಿತ್ತಲು ಮತ್ತು ಆಹಾರ ರೂಪದಲ್ಲಿ ಸಾಮಾನ್ಯ ಕೆಲಸವನ್ನು ಒಳಗೊಂಡಿರಬೇಕು.",1,ಬೆಳೆಗಳ ನಡುವೆ ಬೆಳೆಯುವ ಹುಲ್ಲು,Weed
ಕಳೆ,"ಚಿಗುರುಗಳು ಮತ್ತು ಎಲೆಗಳ ಮೇಲ್ಮೈನಲ್ಲಿ ಉಪಯೋಗಿಸಲಾಗುತ್ತದೆ ಇದು ಔಷಧ, ಆರು ಗಂಟೆಗಳ ಕಾಲ ಹೀರಿಕೊಂಡು ಹಾಗೂ ಸುಮಾರು 7 ದಿನಗಳಲ್ಲಿ ಬೇರುಗಳು ಮತ್ತು ಕಳೆ ಇತರ ಭಾಗಗಳಿಗೆ ವರ್ಗಾಯಿಸಲಾಯಿತು.",1,ಬೆಳೆಗಳ ನಡುವೆ ಬೆಳೆಯುವ ಹುಲ್ಲು,Weed
ಕಳೆ,ಅಕ್ಕ ಪಕ್ಕದಲ್ಲಿ ಕಬ್ಬುಗಳನ್ನು ಇಟ್ಟರೆ ಇನ್ನಷ್ಟು ಕಳೆ ಹೆಚ್ಚುತ್ತದೆ.,1,ಬೆಳೆಗಳ ನಡುವೆ ಬೆಳೆಯುವ ಹುಲ್ಲು,Weed
ಕಳೆ,ಕೋಸುಗಡ್ಡೆ ನಿಯಮಿತವಾಗಿ ನೀರುಹಾಕುವುದು ಮತ್ತು ಕಳೆ ಕಿತ್ತಲು ಬೇಕು.,1,ಬೆಳೆಗಳ ನಡುವೆ ಬೆಳೆಯುವ ಹುಲ್ಲು,Weed
ಕಳೆ,"ಕಳಪೆ vacationers, ಏಕೆಂದರೆ ಪ್ರತಿ ವಾರಾಂತ್ಯದಲ್ಲಿ ಹೆಚ್ಚು ಆಸಕ್ತಿಕರ ಚಟುವಟಿಕೆಗಳಿಗೆ ಆ ಗಂಟೆಗಳ ಕಳೆಯಲು ಬದಲಿಗೆ, ತೋಟ ಕಳೆ ಅವರ ಕಾಲದ ಕೆಲವು ಗಂಟೆಗಳ ಕಳೆಯಲು.",1,ಬೆಳೆಗಳ ನಡುವೆ ಬೆಳೆಯುವ ಹುಲ್ಲು,Weed
ಕಳೆ,"ರಸ್ತೆ ಬದಿಯಲ್ಲಿ ಸಂಚರಿಸಿದರೆ ಕಳೆ ಸಸ್ಯಗಳು, ಕಸದ ರಾಶಿ ಕಣ್ಣಿಗೆ ಕಾಣುತ್ತವೆ.",1,ಬೆಳೆಗಳ ನಡುವೆ ಬೆಳೆಯುವ ಹುಲ್ಲು,Weed
ಕಳೆ,"ಇದು ಸಸ್ಯವನ್ನು ಪ್ರದೇಶದಲ್ಲಿ ಹರಡಲು ಮತ್ತು ಭರ್ತಿ ಮಾಡುವ ಅವಕಾಶವನ್ನು ನೀಡುತ್ತದೆ, ಅಲ್ಲಿ ಕಳೆ ಬೆಳವಣಿಗೆಯ ಮೇಲೆ ಕತ್ತರಿಸಲಾಗುತ್ತದೆ.",1,ಬೆಳೆಗಳ ನಡುವೆ ಬೆಳೆಯುವ ಹುಲ್ಲು,Weed
ಕಳೆ,"ನೀರಾವರಿ ಮತ್ತು ಕಳೆ ಕಿತ್ತಳೆಯ ನಂತರ ಯುವ ಸಸ್ಯಗಳಿಗೆ, ಒಂದು ಆಳವಿಲ್ಲದ ಬಿಡಿಬಿಡಿಯಾಗಿಸಿ 10 ಸೆಂಟಿಮೀಟರ್ಗಳಷ್ಟು ಆಳದಲ್ಲಿ ನಡೆಸಲಾಗುತ್ತದೆ.",1,ಬೆಳೆಗಳ ನಡುವೆ ಬೆಳೆಯುವ ಹುಲ್ಲು,Weed
ಕಳೆ,ಇಲ್ಲಿರುವ ಯಾವ ಮುಸ್ಲಿಮರಿಗೂ ಅರಬ್ ಕಳೆ ಇಲ್ಲ.,2,"ಕಾಂತಿ, ತೇಜಸ್ಸು",Radiance
ಕಳೆ,"ಕಲಾವಿದರ ಈ ಮುಖವಾಡ ಸೃಷ್ಟಿ, ಸಿಕೆಪಿಯ ವಾತಾವರಣಕ್ಕೆ ಭಿನ್ನ ಕಳೆ ತಂದುಕೊಟ್ಟಿದೆ.",2,"ಕಾಂತಿ, ತೇಜಸ್ಸು",Radiance
ಕಳೆ,"ಹೂವಿನ ಹಾಸಿಗೆಯಲ್ಲಿ ಕಳೆ ನಿಯಂತ್ರಣಕ್ಕಾಗಿ ನೀವು ಮೂರು ಆಯ್ಕೆಗಳಿವೆ: ಮೊದಲ ಸ್ಥಾನದಲ್ಲಿ ಅವುಗಳನ್ನು ತಡೆಗಟ್ಟುವುದು, ಅವುಗಳನ್ನು ಸಿಂಪಡಿಸುವುದು ಮತ್ತು ಕೈಯಿಂದ ಎಳೆಯುವ ಅಥವಾ ಹಿಡಿಯುವುದು ಮುಂತಾದ ಯಾಂತ್ರಿಕ ಆಯ್ಕೆಗಳನ್ನು ಬಳಸಿ.",1,ಬೆಳೆಗಳ ನಡುವೆ ಬೆಳೆಯುವ ಹುಲ್ಲು,Weed
ಕಳೆ,ಕಳೆ ದಗುರುವಾರ ಪ್ರಮಾಣ ವಚನ ಸ್ವೀಕರಿಸಿದ್ದ 10 ನೂತನ ಸಚಿವರಿಗೆ ಸೋಮವಾರ ಖಾತೆ ಹಂಚಿಕೆ ಮಾಡಲಾಗಿತ್ತು.,1,ಬೆಳೆಗಳ ನಡುವೆ ಬೆಳೆಯುವ ಹುಲ್ಲು,Weed
